store_id,sku_id,cluster_label,city,category,brand,sku_segment,sales_units,sales_value,cluster_avg_revenue,performance_gap_pct,performance_status
S0078,SKU00118,B,Mumbai,Beverages,FizMax,Value,28,1059.52,116.49865889212828,809.47,Star Performer
S0078,SKU00119,B,Mumbai,Frozen,PureCare,Premium,21,2264.43,329.73196816208394,586.75,Star Performer
S0078,SKU00120,B,Mumbai,Kids,BakeWell,Standard,26,379.08000000000004,43.113120665742024,779.27,Star Performer
S0078,SKU00121,B,Mumbai,Frozen,CoolSip,Standard,35,486.85,41.920258358662615,1061.37,Star Performer
S0078,SKU00122,B,Mumbai,Frozen,CoolSip,Premium,7,673.54,287.35972972972974,134.39,Star Performer
S0078,SKU00123,B,Mumbai,Staples,FizMax,Value,13,248.17000000000002,56.85197080291971,336.52,Star Performer
S0078,SKU00124,B,Mumbai,Beverages,FizMax,Value,39,910.6500000000001,70.15962441314554,1197.97,Star Performer
S0078,SKU00125,B,Mumbai,Beverages,Miko,Premium,28,3262.84,342.0063015873016,854.03,Star Performer
S0078,SKU00126,B,Mumbai,Staples,BakeWell,Premium,42,3876.1800000000003,284.1745357686454,1264.01,Star Performer
S0078,SKU00127,B,Mumbai,Snacks,PureCare,Standard,24,1820.16,233.79070202808117,678.54,Star Performer
S0078,SKU00128,B,Mumbai,Snacks,FizMax,Value,10,401.2,122.68048706240488,227.03,Star Performer
S0078,SKU00129,B,Mumbai,Staples,BakeWell,Premium,24,2012.64,251.57999999999998,700.0,Star Performer
S0078,SKU00130,B,Mumbai,Beverages,FizMax,Premium,21,1954.05,295.273201174743,561.78,Star Performer
S0078,SKU00131,B,Mumbai,Frozen,Miko,Premium,18,2129.58,358.23474860335193,494.46,Star Performer
S0078,SKU00132,B,Mumbai,Snacks,BakeWell,Value,27,542.97,60.389147058823525,799.12,Star Performer
S0078,SKU00133,B,Mumbai,Essentials,CoolSip,Premium,41,3072.54,220.49872534142642,1293.45,Star Performer
S0078,SKU00134,B,Mumbai,Essentials,ChillFrost,Premium,27,2875.23,343.9126711409396,736.03,Star Performer
S0078,SKU00135,B,Mumbai,Beverages,BakeWell,Premium,23,2739.3,356.4306569343065,668.54,Star Performer
S0078,SKU00136,B,Mumbai,Snacks,PureCare,Premium,16,1466.56,272.20242424242423,438.78,Star Performer
S0078,SKU00137,B,Mumbai,Beverages,BakeWell,Value,17,1206.32,212.98328966521106,466.39,Star Performer
S0078,SKU00138,B,Mumbai,Beverages,Miko,Premium,9,1038.51,353.9432784431138,193.41,Star Performer
S0078,SKU00139,B,Mumbai,Staples,CoolSip,Value,32,759.04,70.48934523809524,976.82,Star Performer
S0078,SKU00140,B,Mumbai,Staples,FizMax,Value,26,2156.1800000000003,252.87899845916795,752.65,Star Performer
S0078,SKU00141,B,Mumbai,Staples,ChillFrost,Standard,9,876.24,278.95115151515154,214.12,Star Performer
S0078,SKU00142,B,Mumbai,Essentials,CoolSip,Standard,26,557.96,65.57222222222222,750.91,Star Performer
S0078,SKU00143,B,Mumbai,Staples,CoolSip,Value,9,112.68,40.299939209726446,179.6,Star Performer
S0078,SKU00144,B,Mumbai,Staples,BakeWell,Premium,21,2023.14,299.622009569378,575.23,Star Performer
S0078,SKU00145,B,Mumbai,Essentials,Miko,Premium,26,2363.66,271.445557299843,770.77,Star Performer
S0078,SKU00146,B,Mumbai,Frozen,CoolSip,Premium,7,838.74,371.0670044709389,126.03,Star Performer
S0078,SKU00147,B,Mumbai,Staples,ChillFrost,Standard,16,473.76,92.63636771300449,411.42,Star Performer
S0078,SKU00148,B,Mumbai,Frozen,PureCare,Value,27,2015.5500000000002,220.21750000000003,815.25,Star Performer
S0078,SKU00149,B,Mumbai,Frozen,CoolSip,Premium,28,2084.3199999999997,227.31976119402984,816.91,Star Performer
S0078,SKU00150,B,Mumbai,Essentials,BakeWell,Value,8,308.16,115.78962742175858,166.14,Star Performer
S0078,SKU00151,B,Mumbai,Essentials,PureCare,Value,20,1208.0,177.1081001472754,582.07,Star Performer
S0078,SKU00152,B,Mumbai,Staples,FizMax,Value,12,696.5999999999999,175.435917721519,297.07,Star Performer
S0078,SKU00153,B,Mumbai,Kids,PureCare,Premium,23,2564.27,316.71787202380955,709.64,Star Performer
S0078,SKU00154,B,Mumbai,Snacks,Miko,Standard,20,806.6,119.72023988005996,573.74,Star Performer
S0078,SKU00155,B,Mumbai,Staples,FizMax,Premium,37,3531.2799999999997,285.0417857142857,1138.86,Star Performer
S0078,SKU00156,B,Mumbai,Kids,FizMax,Value,33,835.5600000000001,74.9786046511628,1014.4,Star Performer
S0078,SKU00157,B,Mumbai,Frozen,BakeWell,Premium,20,2021.3999999999999,298.3464812030075,577.53,Star Performer
S0078,SKU00158,B,Mumbai,Snacks,FizMax,Premium,33,2704.68,248.63882187938287,987.79,Star Performer
S0078,SKU00159,B,Mumbai,Frozen,BakeWell,Premium,18,2095.38,358.80262848751835,483.99,Star Performer
S0078,SKU00160,B,Mumbai,Kids,FizMax,Premium,16,1657.12,302.9078286558345,447.07,Star Performer
S0078,SKU00161,B,Mumbai,Essentials,ChillFrost,Premium,33,2299.44,211.49929411764708,987.21,Star Performer
S0078,SKU00162,B,Mumbai,Staples,Miko,Value,19,1203.08,193.48306766917295,521.8,Star Performer
S0078,SKU00163,B,Mumbai,Snacks,FizMax,Standard,26,1437.54,163.24495548961426,780.6,Star Performer
S0078,SKU00164,B,Mumbai,Frozen,CoolSip,Standard,22,2141.48,287.124201183432,645.84,Star Performer
S0078,SKU00165,B,Mumbai,Kids,ChillFrost,Premium,37,3439.15,286.08732824427483,1102.13,Star Performer
S0078,SKU00166,B,Mumbai,Kids,CoolSip,Premium,22,1312.08,180.49177159590045,626.95,Star Performer
S0078,SKU00167,B,Mumbai,Beverages,Miko,Premium,23,2530.23,344.7310360360361,633.97,Star Performer
S0078,SKU00168,B,Mumbai,Beverages,FizMax,Premium,18,1715.7599999999998,292.7355735056543,486.11,Star Performer
S0078,SKU00169,B,Mumbai,Kids,PureCare,Standard,11,444.51,122.22705370101596,263.68,Star Performer
S0078,SKU00170,B,Mumbai,Snacks,ChillFrost,Premium,33,3209.5800000000004,302.0328843338214,962.66,Star Performer
S0078,SKU00171,B,Mumbai,Frozen,CoolSip,Standard,37,2433.86,201.94940145985402,1105.18,Star Performer
S0078,SKU00172,B,Mumbai,Kids,CoolSip,Value,24,1402.56,180.15338345864663,678.54,Star Performer
S0078,SKU00173,B,Mumbai,Kids,Miko,Premium,20,2327.6,346.0593529411764,572.6,Star Performer
S0078,SKU00174,B,Mumbai,Staples,FizMax,Premium,22,2632.96,346.6593103448276,659.52,Star Performer
S0078,SKU00175,B,Mumbai,Essentials,CoolSip,Value,16,211.68,42.97708333333333,392.54,Star Performer
S0078,SKU00176,B,Mumbai,Frozen,ChillFrost,Value,25,1065.25,129.641862170088,721.69,Star Performer
S0078,SKU00177,B,Mumbai,Kids,CoolSip,Premium,23,2308.74,291.6924705882353,691.5,Star Performer
S0078,SKU00178,B,Mumbai,Staples,ChillFrost,Standard,31,2101.7999999999997,202.98784194528875,935.43,Star Performer
S0078,SKU00179,B,Mumbai,Staples,BakeWell,Value,27,691.74,72.91551569506727,848.69,Star Performer
S0078,SKU00180,B,Mumbai,Frozen,Miko,Premium,35,3589.6000000000004,307.0359811616955,1069.11,Star Performer
S0078,SKU00181,B,Mumbai,Beverages,BakeWell,Standard,20,433.99999999999994,65.0660406885759,567.01,Star Performer
S0078,SKU00182,B,Mumbai,Kids,PureCare,Standard,35,629.65,54.95465976331361,1045.76,Star Performer
S0078,SKU00183,B,Mumbai,Beverages,Miko,Value,28,934.9200000000001,104.6584918032787,793.31,Star Performer
S0078,SKU00184,B,Mumbai,Staples,ChillFrost,Premium,24,2262.48,265.3922042139384,752.5,Star Performer
S0078,SKU00185,B,Mumbai,Frozen,Miko,Value,16,160.32,30.516794117647056,425.35,Star Performer
S0078,SKU00186,B,Mumbai,Essentials,Miko,Value,29,1606.6,163.24533333333332,884.16,Star Performer
S0078,SKU00187,B,Mumbai,Beverages,Miko,Premium,9,1046.6100000000001,352.3144146685473,197.07,Star Performer
S0078,SKU00188,B,Mumbai,Frozen,CoolSip,Premium,29,2967.86,321.5119416058394,823.09,Star Performer
S0078,SKU00189,B,Mumbai,Frozen,PureCare,Standard,33,2635.38,250.2359820089955,953.16,Star Performer
S0078,SKU00190,B,Mumbai,Essentials,PureCare,Value,18,271.26,45.83215596330275,491.86,Star Performer
S0078,SKU00191,B,Mumbai,Essentials,PureCare,Premium,34,3071.2200000000003,272.44055474452557,1027.3,Star Performer
S0078,SKU00192,B,Mumbai,Snacks,BakeWell,Value,27,1280.8799999999999,144.51171385991057,786.35,Star Performer
S0078,SKU00193,B,Mumbai,Staples,Miko,Standard,18,1333.98,228.99272475795297,482.54,Star Performer
S0078,SKU00194,B,Mumbai,Essentials,ChillFrost,Value,35,2656.15,232.114009009009,1044.33,Star Performer
S0078,SKU00195,B,Mumbai,Beverages,CoolSip,Value,33,564.96,49.92301013024603,1031.66,Star Performer
S0078,SKU00196,B,Mumbai,Staples,Miko,Value,28,703.64,74.30747692307692,846.93,Star Performer
S0078,SKU00197,B,Mumbai,Frozen,ChillFrost,Premium,19,1658.5100000000002,268.62619195046443,517.4,Star Performer
S0078,SKU00198,B,Mumbai,Kids,ChillFrost,Premium,44,5138.32,364.4693586005831,1309.81,Star Performer
S0078,SKU00199,B,Mumbai,Beverages,Miko,Premium,28,3025.6800000000003,319.9698701298701,845.61,Star Performer
S0078,SKU00200,B,Mumbai,Frozen,CoolSip,Standard,21,1294.86,189.7156426332288,582.53,Star Performer
S0078,SKU00201,B,Mumbai,Staples,BakeWell,Standard,23,753.71,97.79356733524355,670.72,Star Performer
S0078,SKU00202,B,Mumbai,Staples,CoolSip,Standard,17,371.96,68.67445255474452,441.63,Star Performer
S0078,SKU00203,B,Mumbai,Staples,CoolSip,Premium,25,2812.25,339.03019417475724,729.5,Star Performer
S0078,SKU00204,B,Mumbai,Beverages,BakeWell,Premium,18,1922.04,328.7994020926757,484.56,Star Performer
S0078,SKU00205,B,Mumbai,Staples,CoolSip,Premium,15,1683.6,350.58096385542166,380.23,Star Performer
S0078,SKU00206,B,Mumbai,Kids,BakeWell,Value,49,1881.6,114.42121684867395,1544.45,Star Performer
S0078,SKU00207,B,Mumbai,Kids,BakeWell,Standard,33,3462.36,305.33993808049536,1033.94,Star Performer
S0078,SKU00208,B,Mumbai,Kids,FizMax,Premium,40,3327.2000000000003,255.17477419354842,1203.89,Star Performer
S0078,SKU00209,B,Mumbai,Frozen,ChillFrost,Standard,25,2315.75,272.1656741573034,750.86,Star Performer
S0078,SKU00210,B,Mumbai,Snacks,BakeWell,Premium,44,3568.84,243.8909266943292,1363.29,Star Performer
S0078,SKU00211,B,Mumbai,Frozen,PureCare,Value,12,323.76,84.62622093023256,282.58,Star Performer
S0078,SKU00212,B,Mumbai,Snacks,Miko,Value,20,1374.8,214.47705705705707,541.0,Star Performer
S0078,SKU00213,B,Mumbai,Frozen,PureCare,Value,13,955.37,234.2278783151326,307.88,Star Performer
S0078,SKU00214,B,Mumbai,Beverages,PureCare,Premium,7,721.14,313.24276691729324,130.22,Star Performer
S0078,SKU00215,B,Mumbai,Essentials,PureCare,Premium,22,2305.38,327.0197615499255,604.97,Star Performer
S0078,SKU00216,B,Mumbai,Frozen,ChillFrost,Premium,18,1683.54,296.10514866979656,468.56,Star Performer
S0078,SKU00217,B,Mumbai,Frozen,Miko,Standard,31,1650.1299999999999,158.27828393135724,942.55,Star Performer
S0078,SKU00218,B,Mumbai,Essentials,ChillFrost,Premium,13,1402.83,313.5105939004815,347.46,Star Performer
S0078,SKU00219,B,Mumbai,Snacks,FizMax,Standard,27,289.98,33.384578313253016,768.6,Star Performer
S0078,SKU00220,B,Mumbai,Beverages,Miko,Standard,38,2912.3199999999997,244.80371014492752,1089.66,Star Performer
S0078,SKU00221,B,Mumbai,Staples,ChillFrost,Value,28,712.88,77.18222222222222,823.63,Star Performer
S0078,SKU00222,B,Mumbai,Frozen,BakeWell,Standard,21,439.32,64.25651266766022,583.7,Star Performer
S0078,SKU00223,B,Mumbai,Snacks,FizMax,Premium,33,3074.9400000000005,289.1113595166163,963.58,Star Performer
S0078,SKU00224,B,Mumbai,Snacks,BakeWell,Value,20,1024.6,157.0000146842878,552.61,Star Performer
S0078,SKU00225,B,Mumbai,Kids,PureCare,Value,40,1668.8,125.28416666666665,1232.01,Star Performer
S0078,SKU00226,B,Mumbai,Staples,BakeWell,Value,18,1126.26,187.8029717682021,499.7,Star Performer
S0078,SKU00227,B,Mumbai,Frozen,CoolSip,Value,30,1297.8,137.2697910447761,845.44,Star Performer
S0078,SKU00228,B,Mumbai,Essentials,ChillFrost,Premium,10,1163.1,355.94280882352945,226.77,Star Performer
S0078,SKU00229,B,Mumbai,Essentials,BakeWell,Premium,30,2995.2000000000003,299.0376811594203,901.61,Star Performer
S0078,SKU00230,B,Mumbai,Kids,Miko,Premium,27,2623.86,281.54682563338304,831.94,Star Performer
S0078,SKU00231,B,Mumbai,Essentials,BakeWell,Standard,30,3292.8,347.806865248227,846.73,Star Performer
S0078,SKU00232,B,Mumbai,Frozen,BakeWell,Premium,30,3171.0,332.48992000000004,853.71,Star Performer
S0078,SKU00233,B,Mumbai,Essentials,ChillFrost,Premium,23,2449.04,316.2133333333333,674.49,Star Performer
S0078,SKU00234,B,Mumbai,Snacks,ChillFrost,Standard,35,3255.3500000000004,281.691653418124,1055.64,Star Performer
S0078,SKU00235,B,Mumbai,Staples,PureCare,Premium,25,2345.0,284.24673748103186,724.99,Star Performer
S0078,SKU00236,B,Mumbai,Frozen,PureCare,Premium,21,2276.19,329.3007164634147,591.22,Star Performer
S0078,SKU00237,B,Mumbai,Essentials,PureCare,Standard,40,4157.6,311.9689111747851,1232.7,Star Performer
S0078,SKU00238,B,Mumbai,Staples,CoolSip,Premium,41,2712.15,196.96459580838325,1276.97,Star Performer
S0078,SKU00239,B,Mumbai,Staples,Miko,Premium,19,2012.6700000000003,321.46387283237,526.1,Star Performer
S0078,SKU00240,B,Mumbai,Kids,PureCare,Standard,18,1631.52,275.56178571428575,492.07,Star Performer
S0078,SKU00241,B,Mumbai,Frozen,FizMax,Value,18,357.84,61.296666666666674,483.78,Star Performer
S0078,SKU00242,B,Mumbai,Beverages,PureCare,Value,14,359.94,78.240672,360.04,Star Performer
S0078,SKU00243,B,Mumbai,Beverages,CoolSip,Value,20,429.6,63.68689024390244,574.55,Star Performer
S0078,SKU00244,B,Mumbai,Staples,Miko,Value,30,1451.1,148.93058122205662,874.35,Star Performer
S0078,SKU00245,B,Mumbai,Snacks,BakeWell,Value,17,1147.16,210.88820031298903,443.97,Star Performer
S0078,SKU00246,B,Mumbai,Snacks,Miko,Standard,19,493.42999999999995,78.578038585209,527.95,Star Performer
S0078,SKU00247,B,Mumbai,Snacks,CoolSip,Standard,14,590.52,131.9232310177706,347.62,Star Performer
S0078,SKU00248,B,Mumbai,Essentials,PureCare,Premium,40,3218.0,241.46476462196864,1232.7,Star Performer
S0078,SKU00249,B,Mumbai,Frozen,PureCare,Value,13,398.58,92.78331877729258,329.58,Star Performer
S0078,SKU00250,B,Mumbai,Snacks,Miko,Standard,22,1761.76,244.26228310502285,621.26,Star Performer
S0078,SKU00251,B,Mumbai,Essentials,Miko,Value,11,739.42,209.46136724960257,253.01,Star Performer
S0078,SKU00252,B,Mumbai,Kids,Miko,Value,11,271.91999999999996,76.36918335901386,256.06,Star Performer
S0078,SKU00253,B,Mumbai,Beverages,PureCare,Value,37,1139.23,96.55416543574593,1079.89,Star Performer
S0078,SKU00254,B,Mumbai,Snacks,PureCare,Value,29,1077.35,110.20300699300698,877.6,Star Performer
S0078,SKU00255,B,Mumbai,Beverages,CoolSip,Premium,34,2453.1000000000004,218.34039301310045,1023.52,Star Performer
S0078,SKU00256,B,Mumbai,Frozen,CoolSip,Value,32,1648.0,162.3533724340176,915.07,Star Performer
S0078,SKU00257,B,Mumbai,Snacks,FizMax,Value,15,789.6,156.7126605504587,403.85,Star Performer
S0078,SKU00258,B,Mumbai,Essentials,CoolSip,Value,24,722.64,91.61322678843227,688.79,Star Performer
S0078,SKU00259,B,Mumbai,Beverages,PureCare,Premium,11,685.19,192.07579250720462,256.73,Star Performer
S0078,SKU00260,B,Mumbai,Essentials,ChillFrost,Standard,33,1900.8,169.15228276877764,1023.72,Star Performer
S0078,SKU00261,B,Mumbai,Kids,ChillFrost,Premium,37,3493.9100000000003,280.5409461426492,1145.42,Star Performer
S0078,SKU00262,B,Mumbai,Beverages,Miko,Premium,22,1987.6999999999998,281.37571428571425,606.42,Star Performer
S0078,SKU00263,B,Mumbai,Essentials,PureCare,Standard,19,2135.41,340.54652360515024,527.05,Star Performer
S0078,SKU00264,B,Mumbai,Kids,ChillFrost,Standard,26,1599.0,188.86631419939576,746.63,Star Performer
S0078,SKU00265,B,Mumbai,Frozen,PureCare,Value,14,311.78,67.524,361.73,Star Performer
S0078,SKU00266,B,Mumbai,Snacks,BakeWell,Premium,29,3196.38,351.48116941529236,809.4,Star Performer
S0078,SKU00267,B,Mumbai,Frozen,CoolSip,Value,21,972.9300000000001,141.02144271570015,589.92,Star Performer
S0078,SKU00268,B,Mumbai,Frozen,ChillFrost,Premium,40,2683.6000000000004,203.43087423312886,1219.17,Star Performer
S0078,SKU00269,B,Mumbai,Beverages,ChillFrost,Premium,28,2919.84,325.4020319303338,797.3,Star Performer
S0078,SKU00270,B,Mumbai,Snacks,Miko,Value,20,238.6,37.09112135176651,543.28,Star Performer
S0078,SKU00271,B,Mumbai,Kids,Miko,Standard,18,182.70000000000002,31.257887120115775,484.49,Star Performer
S0078,SKU00272,B,Mumbai,Frozen,CoolSip,Premium,31,2980.6500000000005,289.50992125984254,929.55,Star Performer
S0078,SKU00273,B,Mumbai,Kids,CoolSip,Value,46,1615.06,108.8461708394698,1383.8,Star Performer
S0078,SKU00274,B,Mumbai,Kids,ChillFrost,Premium,25,2973.0,361.9229522431259,721.45,Star Performer
S0078,SKU00275,B,Mumbai,Snacks,ChillFrost,Value,21,1054.62,149.98226720647773,603.16,Star Performer
S0078,SKU00276,B,Mumbai,Beverages,PureCare,Value,31,1384.77,132.84350230414745,942.41,Star Performer
S0078,SKU00277,B,Mumbai,Kids,CoolSip,Value,17,815.49,144.56019578313254,464.12,Star Performer
S0078,SKU00278,B,Mumbai,Beverages,PureCare,Value,48,808.32,52.634790697674426,1435.71,Star Performer
S0078,SKU00279,B,Mumbai,Beverages,Miko,Premium,19,2192.03,349.04468998410175,528.01,Star Performer
S0078,SKU00280,B,Mumbai,Snacks,Miko,Premium,12,939.6,243.03659638554214,286.61,Star Performer
S0078,SKU00281,B,Mumbai,Staples,Miko,Value,15,423.45,86.56385281385282,389.18,Star Performer
S0078,SKU00282,B,Mumbai,Kids,PureCare,Premium,24,2866.8,377.26433666191156,659.89,Star Performer
S0078,SKU00283,B,Mumbai,Staples,ChillFrost,Standard,20,1296.2,202.9012283464567,538.83,Star Performer
S0078,SKU00284,B,Mumbai,Kids,BakeWell,Premium,18,2000.34,355.32355263157893,462.96,Star Performer
S0078,SKU00285,B,Mumbai,Snacks,ChillFrost,Premium,24,2332.56,308.71263079222723,655.58,Star Performer
S0078,SKU00286,B,Mumbai,Frozen,FizMax,Premium,27,2519.1,284.9161290322581,784.15,Star Performer
S0078,SKU00287,B,Mumbai,Staples,CoolSip,Premium,32,3070.4,292.22378917378916,950.7,Star Performer
S0078,SKU00288,B,Mumbai,Staples,PureCare,Value,35,384.65,34.01511144130758,1030.82,Star Performer
S0078,SKU00289,B,Mumbai,Frozen,FizMax,Standard,19,561.83,90.78205839416059,518.88,Star Performer
S0078,SKU00290,B,Mumbai,Frozen,BakeWell,Premium,21,2276.6099999999997,306.35504464285714,643.13,Star Performer
S0078,SKU00291,B,Mumbai,Snacks,PureCare,Standard,32,2124.8,203.37546012269942,944.77,Star Performer
S0078,SKU00292,B,Mumbai,Essentials,CoolSip,Premium,29,3323.3999999999996,349.22582496413196,851.65,Star Performer
S0078,SKU00293,B,Mumbai,Essentials,BakeWell,Standard,16,1169.92,225.24727858293076,419.39,Star Performer
S0078,SKU00294,B,Mumbai,Snacks,BakeWell,Standard,29,614.8,65.84289855072464,833.74,Star Performer
S0078,SKU00295,B,Mumbai,Essentials,PureCare,Value,22,578.6,79.93870458135862,623.8,Star Performer
S0078,SKU00296,B,Mumbai,Essentials,CoolSip,Standard,26,1919.06,229.22291101055808,737.2,Star Performer
S0078,SKU00297,B,Mumbai,Essentials,FizMax,Standard,24,1298.4,163.5561919504644,693.86,Star Performer
S0078,SKU00298,B,Mumbai,Snacks,BakeWell,Value,12,456.96,114.76006069802732,298.19,Star Performer
S0078,SKU00299,B,Mumbai,Staples,CoolSip,Standard,25,1062.0,130.2144557329463,715.58,Star Performer
S0078,SKU00300,B,Mumbai,Essentials,FizMax,Premium,23,2180.8599999999997,279.83463414634144,679.34,Star Performer
S0079,SKU00001,C,Pune,Staples,CoolSip,Value,43,2107.43,201.5089270386266,945.82,Star Performer
S0079,SKU00002,C,Pune,Beverages,PureCare,Premium,57,6763.05,486.6953883495146,1289.59,Star Performer
S0079,SKU00003,C,Pune,Kids,FizMax,Premium,53,5114.5,402.85589519650654,1169.56,Star Performer
S0079,SKU00004,C,Pune,Staples,FizMax,Premium,67,6148.59,376.8333333333333,1531.65,Star Performer
S0079,SKU00005,C,Pune,Staples,CoolSip,Value,49,1138.76,93.83286384976525,1113.6,Star Performer
S0079,SKU00006,C,Pune,Beverages,CoolSip,Standard,57,2765.07,207.75379746835443,1230.94,Star Performer
S0079,SKU00007,C,Pune,Beverages,ChillFrost,Value,49,3319.75,271.99146341463415,1120.53,Star Performer
S0079,SKU00008,C,Pune,Staples,CoolSip,Standard,22,1341.3400000000001,245.4513917525773,446.48,Star Performer
S0079,SKU00009,C,Pune,Beverages,Miko,Value,42,842.52,81.45575757575757,934.33,Star Performer
S0079,SKU00010,C,Pune,Essentials,CoolSip,Premium,79,8195.46,429.59,1807.74,Star Performer
S0079,SKU00011,C,Pune,Essentials,CoolSip,Value,71,3900.0299999999997,231.19426666666666,1586.91,Star Performer
S0079,SKU00012,C,Pune,Snacks,Miko,Value,66,2258.52,132.88025974025973,1599.67,Star Performer
S0079,SKU00013,C,Pune,Snacks,BakeWell,Standard,40,2670.8,287.90733944954127,827.66,Star Performer
S0079,SKU00014,C,Pune,Frozen,BakeWell,Premium,69,7358.85,450.0,1535.3,Star Performer
S0079,SKU00015,C,Pune,Frozen,PureCare,Premium,57,5817.99,428.18365,1258.76,Star Performer
S0079,SKU00016,C,Pune,Staples,BakeWell,Premium,78,9027.72,462.96,1850.0,Star Performer
S0079,SKU00017,C,Pune,Snacks,CoolSip,Premium,36,3304.4400000000005,369.8334951456311,793.49,Star Performer
S0079,SKU00018,C,Pune,Essentials,FizMax,Standard,68,1309.0,82.03969957081546,1495.57,Star Performer
S0079,SKU00019,C,Pune,Kids,BakeWell,Value,83,2002.79,101.2825,1877.43,Star Performer
S0079,SKU00020,C,Pune,Snacks,ChillFrost,Standard,61,1814.1399999999999,121.02527777777777,1398.98,Star Performer
S0079,SKU00021,C,Pune,Kids,ChillFrost,Value,68,1924.4,114.1716738197425,1585.53,Star Performer
S0079,SKU00022,C,Pune,Staples,CoolSip,Premium,73,7728.51,455.24100000000004,1597.67,Star Performer
S0079,SKU00023,C,Pune,Frozen,ChillFrost,Value,54,2818.8,229.63613445378152,1127.51,Star Performer
S0079,SKU00024,C,Pune,Frozen,FizMax,Value,52,2085.2,165.09639639639641,1163.02,Star Performer
S0079,SKU00025,C,Pune,Beverages,BakeWell,Value,28,1198.96,167.45056910569107,616.01,Star Performer
S0079,SKU00026,C,Pune,Staples,CoolSip,Premium,55,6302.45,477.61487704918034,1219.57,Star Performer
S0079,SKU00027,C,Pune,Essentials,ChillFrost,Premium,61,5710.21,359.49386554621844,1488.4,Star Performer
S0079,SKU00028,C,Pune,Kids,FizMax,Value,36,1153.44,130.31653846153847,785.11,Star Performer
S0079,SKU00029,C,Pune,Kids,CoolSip,Standard,51,1403.52,107.28811594202898,1208.18,Star Performer
S0079,SKU00030,C,Pune,Staples,ChillFrost,Value,43,3391.8399999999997,338.93749999999994,900.73,Star Performer
S0079,SKU00031,C,Pune,Snacks,ChillFrost,Value,51,3102.33,259.3421875,1096.23,Star Performer
S0079,SKU00032,C,Pune,Kids,PureCare,Value,68,2367.08,140.00674008810574,1590.69,Star Performer
S0079,SKU00033,C,Pune,Essentials,CoolSip,Standard,36,2162.52,247.82367441860467,772.6,Star Performer
S0079,SKU00034,C,Pune,Staples,Miko,Standard,40,3290.8,361.57665000000003,810.13,Star Performer
S0079,SKU00035,C,Pune,Frozen,CoolSip,Standard,34,885.7,108.11361502347418,719.23,Star Performer
S0079,SKU00036,C,Pune,Kids,FizMax,Standard,72,797.0400000000001,45.373333333333335,1656.63,Star Performer
S0079,SKU00037,C,Pune,Beverages,Miko,Premium,69,6948.3,397.4293333333334,1648.31,Star Performer
S0079,SKU00038,C,Pune,Staples,FizMax,Value,64,2049.28,125.3446231155779,1534.92,Star Performer
S0079,SKU00039,C,Pune,Essentials,CoolSip,Premium,71,5355.53,314.79453333333333,1601.28,Star Performer
S0079,SKU00040,C,Pune,Snacks,FizMax,Standard,74,7266.0599999999995,405.91044642857145,1690.06,Star Performer
S0079,SKU00041,C,Pune,Kids,ChillFrost,Premium,82,8191.800000000001,430.846255506608,1801.33,Star Performer
S0079,SKU00042,C,Pune,Kids,Miko,Premium,64,5742.72,364.4056768558952,1475.91,Star Performer
S0079,SKU00043,C,Pune,Essentials,FizMax,Premium,53,6219.549999999999,461.8290322580645,1246.72,Star Performer
S0079,SKU00044,C,Pune,Frozen,FizMax,Premium,69,6148.59,371.3570925110132,1555.71,Star Performer
S0079,SKU00045,C,Pune,Frozen,ChillFrost,Value,49,2663.64,217.44,1125.0,Star Performer
S0079,SKU00046,C,Pune,Kids,Miko,Premium,61,5489.389999999999,375.94995867768597,1360.14,Star Performer
S0079,SKU00047,C,Pune,Kids,Miko,Standard,58,3800.74,263.92357798165136,1340.09,Star Performer
S0079,SKU00048,C,Pune,Kids,BakeWell,Premium,59,3748.27,242.67857819905214,1444.54,Star Performer
S0079,SKU00049,C,Pune,Frozen,FizMax,Value,55,2723.05,204.3373245614035,1232.62,Star Performer
S0079,SKU00050,C,Pune,Beverages,FizMax,Standard,96,5239.68,219.3078733031674,2289.19,Star Performer
S0079,SKU00051,C,Pune,Essentials,Miko,Value,38,2207.42,226.7201941747573,873.63,Star Performer
S0079,SKU00052,C,Pune,Kids,Miko,Value,58,3075.16,219.9864912280702,1297.89,Star Performer
S0079,SKU00053,C,Pune,Essentials,PureCare,Standard,51,3868.86,315.34627802690585,1126.86,Star Performer
S0079,SKU00054,C,Pune,Snacks,Miko,Value,49,2273.6,183.26050420168067,1140.64,Star Performer
S0079,SKU00055,C,Pune,Beverages,ChillFrost,Standard,79,6153.3099999999995,329.7457709251101,1766.08,Star Performer
S0079,SKU00056,C,Pune,Kids,CoolSip,Value,54,2658.96,204.90905829596414,1197.63,Star Performer
S0079,SKU00057,C,Pune,Kids,Miko,Standard,61,4232.79,285.8453731343283,1380.8,Star Performer
S0079,SKU00058,C,Pune,Essentials,FizMax,Premium,22,1768.8000000000002,337.8466321243523,423.55,Star Performer
S0079,SKU00059,C,Pune,Essentials,PureCare,Value,28,407.96,57.277477064220186,612.25,Star Performer
S0079,SKU00060,C,Pune,Frozen,FizMax,Premium,73,5861.9,325.07412280701755,1703.25,Star Performer
S0079,SKU00061,C,Pune,Snacks,ChillFrost,Value,39,989.04,103.67378238341969,853.99,Star Performer
