Store_Id,Store_Name,City,Store_Cluster,SKU_Id,Brand,Subcategory,SKU_Cluster,Recommended,Currently_Stocked,Gap
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0044,FreshSip,Juice,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0014,ColaMax,SoftDrink,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0007,FreshSip,Juice,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0002,CitrusFizz,SoftDrink,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0001,VoltX,Energy,SKU_Cluster_1,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0033,FizzUp,SoftDrink,SKU_Cluster_1,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0010,Juicella,Juice,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0008,AmpFuel,Energy,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0040,ColaMax,SoftDrink,SKU_Cluster_3,Yes,No,Yes - MISSING
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0037,CitrusFizz,SoftDrink,SKU_Cluster_3,Yes,No,Yes - MISSING
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0035,ColaMax,SoftDrink,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0049,Fruitopia,Juice,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0043,VoltX,Energy,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0046,Juicella,Juice,SKU_Cluster_3,Yes,Yes,No
S030,LUC_SmallKirana_30,Lucknow,Store_Cluster_2,SKU0025,AmpFuel,Energy,SKU_Cluster_3,Yes,Yes,No
