cluster_label,sku_id,total_units,avg_units_per_transaction,transaction_count,total_value,avg_value_per_transaction,category,brand,price,margin_pct,ml_sku_cluster,sku_segment
C,SKU00191,3833,8.207708779443255,467,80493.0,172.36188436830835,Beverages,Paper Boat,21.0,35,0,Economy
C,SKU00192,3728,8.157549234135667,457,80524.8,176.20306345733042,Beverages,Paper Boat,21.6,35,0,Economy
C,SKU00193,3823,8.168803418803419,468,86017.5,183.79807692307693,Beverages,Paper Boat,22.5,35,0,Economy
C,SKU00194,3491,8.025287356321838,435,83784.0,192.60689655172413,Beverages,Paper Boat,24.0,35,0,Economy
C,SKU00195,3512,7.6849015317286655,457,94824.0,207.49234135667396,Beverages,Paper Boat,27.0,35,0,Mid-Range
C,SKU00196,3671,7.928725701943844,463,110130.0,237.86177105831533,Beverages,Paper Boat,30.0,35,0,Mid-Range
C,SKU00197,3551,7.961883408071749,446,117183.0,262.7421524663677,Beverages,Paper Boat,33.0,35,0,Mid-Range
C,SKU00198,3440,8.329297820823244,413,129000.0,312.34866828087166,Beverages,Paper Boat,37.5,35,0,Mid-Range
C,SKU00199,3539,8.211136890951277,431,159255.0,369.5011600928074,Beverages,Paper Boat,45.0,35,0,Mid-Range
C,SKU00200,3832,7.852459016393443,488,80472.0,164.9016393442623,Beverages,B Natural,21.0,35,0,Economy
C,SKU00201,4100,8.488612836438923,483,92250.0,190.9937888198758,Beverages,B Natural,22.5,35,0,Economy
C,SKU00202,3914,7.9714867617107945,491,117420.0,239.14460285132384,Beverages,B Natural,30.0,35,0,Mid-Range
C,SKU00203,3804,8.110874200426439,469,142650.0,304.15778251599147,Beverages,B Natural,37.5,35,0,Mid-Range
C,SKU00204,3936,7.872,500,177120.0,354.24,Beverages,B Natural,45.0,35,0,Mid-Range
C,SKU00205,3474,8.041666666666666,432,208440.0,482.5,Beverages,B Natural,60.0,35,0,Premium
C,SKU00206,3955,8.361522198731501,473,83055.0,175.59196617336153,Beverages,Minute Maid,21.0,35,0,Economy
C,SKU00207,3590,8.031319910514542,447,80775.0,180.70469798657717,Beverages,Minute Maid,22.5,35,0,Economy
C,SKU00208,3752,8.017094017094017,468,112560.0,240.51282051282053,Beverages,Minute Maid,30.0,35,0,Mid-Range
C,SKU00209,3561,7.984304932735426,446,133537.5,299.4114349775785,Beverages,Minute Maid,37.5,35,0,Mid-Range
C,SKU00210,3873,8.29336188436831,467,174285.0,373.2012847965739,Beverages,Minute Maid,45.0,35,0,Mid-Range
C,SKU00211,3991,8.014056224899598,498,239460.0,480.8433734939759,Beverages,Minute Maid,60.0,35,0,Premium
C,SKU00212,3739,7.822175732217573,478,78519.0,164.26569037656904,Beverages,Dabur Real,21.0,35,0,Economy
C,SKU00213,3851,8.056485355648535,478,86647.5,181.27092050209205,Beverages,Dabur Real,22.5,35,0,Economy
C,SKU00214,3304,7.737704918032787,427,99120.0,232.13114754098362,Beverages,Dabur Real,30.0,35,0,Mid-Range
C,SKU00215,3501,7.956818181818182,440,131287.5,298.3806818181818,Beverages,Dabur Real,37.5,35,0,Mid-Range
C,SKU00216,3687,7.895074946466809,467,165915.0,355.2783725910064,Beverages,Dabur Real,45.0,35,0,Mid-Range
C,SKU00217,3727,8.119825708061002,459,223620.0,487.18954248366015,Beverages,Dabur Real,60.0,35,0,Premium
C,SKU00218,2910,6.6438356164383565,438,87300.0,199.31506849315068,Beverages,Sting,30.0,40,0,Mid-Range
C,SKU00219,3094,6.625267665952891,467,92820.0,198.75802997858673,Beverages,Sting,30.0,40,0,Mid-Range
C,SKU00220,3019,6.520518358531318,463,90570.0,195.61555075593952,Beverages,Sting,30.0,40,0,Mid-Range
C,SKU00221,3031,6.574837310195227,461,90930.0,197.24511930585683,Beverages,Sting,30.0,40,0,Mid-Range
C,SKU00222,2977,6.5285087719298245,456,89310.0,195.85526315789474,Beverages,Sting,30.0,40,0,Mid-Range
C,SKU00223,2923,6.510022271714922,449,87690.0,195.30066815144767,Beverages,Sting,30.0,40,0,Mid-Range
C,SKU00224,2934,6.593258426966292,445,88020.0,197.79775280898878,Beverages,Sting,30.0,40,0,Mid-Range
C,SKU00225,2957,6.65990990990991,444,147850.0,332.9954954954955,Beverages,Red Bull,50.0,40,0,Premium
C,SKU00226,2818,6.248337028824833,451,140900.0,312.4168514412417,Beverages,Red Bull,50.0,40,0,Premium
C,SKU00227,3139,6.779697624190065,463,156950.0,338.9848812095032,Beverages,Red Bull,50.0,40,0,Premium
C,SKU00228,2916,6.422907488986784,454,145800.0,321.1453744493392,Beverages,Red Bull,50.0,40,0,Premium
C,SKU00229,2904,6.61503416856492,439,87120.0,198.4510250569476,Beverages,Monster,30.0,40,0,Mid-Range
C,SKU00230,2880,6.515837104072398,442,86400.0,195.47511312217193,Beverages,Monster,30.0,40,0,Mid-Range
C,SKU00231,3020,6.425531914893617,470,90600.0,192.7659574468085,Beverages,Monster,30.0,40,0,Mid-Range
C,SKU00232,2865,6.678321678321678,429,85950.0,200.34965034965035,Beverages,Monster,30.0,40,0,Mid-Range
C,SKU00233,2825,6.362612612612613,444,84750.0,190.8783783783784,Beverages,Monster,30.0,40,0,Mid-Range
C,SKU00234,2921,6.608597285067873,442,87630.0,198.2579185520362,Beverages,Gatorade,30.0,40,0,Mid-Range
C,SKU00235,3252,6.4523809523809526,504,97560.0,193.57142857142858,Beverages,Gatorade,30.0,40,0,Mid-Range
C,SKU00236,2870,6.597701149425287,435,86100.0,197.93103448275863,Beverages,Gatorade,30.0,40,0,Mid-Range
C,SKU00237,2980,6.711711711711712,444,89400.0,201.35135135135135,Beverages,Gatorade,30.0,40,0,Mid-Range
C,SKU00238,2700,6.136363636363637,440,81000.0,184.0909090909091,Beverages,Gatorade,30.0,40,0,Mid-Range
C,SKU00239,3025,6.619256017505471,457,90750.0,198.5776805251641,Beverages,Gatorade,30.0,40,0,Mid-Range
C,SKU00240,2952,6.56,450,88560.0,196.8,Beverages,Glucon-D,30.0,40,0,Mid-Range
C,SKU00241,2630,6.461916461916462,407,78900.0,193.85749385749386,Beverages,Glucon-D,30.0,40,0,Mid-Range
C,SKU00242,3080,6.350515463917525,485,92400.0,190.51546391752578,Beverages,Glucon-D,30.0,40,0,Mid-Range
C,SKU00243,2840,6.4399092970521545,441,85200.0,193.19727891156464,Beverages,Glucon-D,30.0,40,0,Mid-Range
C,SKU00244,2822,6.413636363636364,440,84660.0,192.4090909090909,Beverages,Glucon-D,30.0,40,0,Mid-Range
C,SKU00245,2902,6.214132762312634,467,87060.0,186.42398286937902,Beverages,Electral,30.0,40,0,Mid-Range
C,SKU00246,3274,6.7366255144032925,486,98220.0,202.09876543209876,Beverages,Electral,30.0,40,0,Mid-Range
C,SKU00247,3187,6.285996055226825,507,95610.0,188.57988165680473,Beverages,Electral,30.0,40,0,Mid-Range
C,SKU00248,2812,6.276785714285714,448,84360.0,188.30357142857142,Beverages,Cloud 9,30.0,40,0,Mid-Range
C,SKU00249,3048,6.597402597402597,462,91440.0,197.92207792207793,Beverages,Cloud 9,30.0,40,0,Mid-Range
C,SKU00250,3152,6.692144373673036,471,94560.0,200.76433121019107,Beverages,Cloud 9,30.0,40,0,Mid-Range
C,SKU00251,2729,6.361305361305361,429,81870.0,190.83916083916083,Beverages,XXX,30.0,40,0,Mid-Range
C,SKU00252,3132,6.579831932773109,476,93960.0,197.39495798319328,Beverages,XXX,30.0,40,0,Mid-Range
C,SKU00253,2588,6.236144578313253,415,77640.0,187.0843373493976,Beverages,XXX,30.0,40,0,Mid-Range
C,SKU00254,2999,6.449462365591398,465,29990.0,64.49462365591398,Beverages,Bisleri,10.0,50,2,Economy
C,SKU00255,2911,6.4832962138084635,449,29110.0,64.83296213808464,Beverages,Bisleri,10.0,50,2,Economy
C,SKU00256,2944,6.846511627906977,430,58880.0,136.93023255813952,Beverages,Bisleri,20.0,50,2,Economy
C,SKU00257,2977,6.457700650759219,461,59540.0,129.15401301518438,Beverages,Bisleri,20.0,50,2,Economy
C,SKU00258,2970,6.400862068965517,464,59400.0,128.01724137931035,Beverages,Bisleri,20.0,50,2,Economy
C,SKU00259,2921,6.65375854214123,439,146050.0,332.6879271070615,Beverages,Bisleri,50.0,50,2,Premium
C,SKU00260,2984,6.616407982261641,451,149200.0,330.82039911308203,Beverages,Bisleri,50.0,50,2,Premium
C,SKU00261,3091,6.412863070539419,482,154550.0,320.64315352697093,Beverages,Bisleri,50.0,50,2,Premium
C,SKU00262,3359,6.612204724409449,508,33590.0,66.12204724409449,Beverages,Kinley,10.0,50,2,Economy
C,SKU00263,2982,6.553846153846154,455,29820.0,65.53846153846153,Beverages,Kinley,10.0,50,2,Economy
C,SKU00264,3053,6.608225108225108,462,61060.0,132.16450216450215,Beverages,Kinley,20.0,50,2,Economy
C,SKU00265,3040,6.468085106382978,470,60800.0,129.36170212765958,Beverages,Kinley,20.0,50,2,Economy
C,SKU00266,3001,6.481641468682505,463,60020.0,129.6328293736501,Beverages,Kinley,20.0,50,2,Economy
C,SKU00267,2847,6.544827586206897,435,142350.0,327.2413793103448,Beverages,Kinley,50.0,50,2,Premium
C,SKU00268,2989,6.46969696969697,462,149450.0,323.4848484848485,Beverages,Kinley,50.0,50,2,Premium
C,SKU00269,2831,6.4340909090909095,440,141550.0,321.70454545454544,Beverages,Kinley,50.0,50,2,Premium
C,SKU00270,3152,6.66384778012685,473,31520.0,66.6384778012685,Beverages,Aquafina,10.0,50,2,Economy
C,SKU00271,3044,6.764444444444444,450,60880.0,135.2888888888889,Beverages,Aquafina,20.0,50,2,Economy
C,SKU00272,2584,6.09433962264151,424,129200.0,304.7169811320755,Beverages,Aquafina,50.0,50,2,Premium
C,SKU00273,3076,6.30327868852459,488,153800.0,315.1639344262295,Beverages,Aquafina,50.0,50,2,Premium
C,SKU00274,3010,6.459227467811159,466,30100.0,64.5922746781116,Beverages,Himalayan,10.0,50,2,Economy
C,SKU00275,3430,6.792079207920792,505,68600.0,135.84158415841586,Beverages,Himalayan,20.0,50,2,Economy
C,SKU00276,2950,6.427015250544662,459,147500.0,321.35076252723314,Beverages,Himalayan,50.0,50,2,Premium
C,SKU00277,2938,6.291220556745182,467,29380.0,62.91220556745182,Beverages,Rail Neer,10.0,50,2,Economy
C,SKU00278,2653,6.257075471698113,424,53060.0,125.14150943396227,Beverages,Rail Neer,20.0,50,2,Economy
C,SKU00279,3182,6.587991718426501,483,91005.2,188.41656314699793,Beverages,Nescafe,28.6,36,0,Mid-Range
C,SKU00280,2914,6.563063063063063,444,84506.0,190.32882882882882,Beverages,Nescafe,29.0,36,0,Mid-Range
C,SKU00281,2825,6.277777777777778,450,84750.0,188.33333333333334,Beverages,Nescafe,30.0,36,0,Mid-Range
C,SKU00282,3126,6.485477178423237,482,96906.0,201.04979253112035,Beverages,Nescafe,31.0,36,0,Mid-Range
C,SKU00283,3093,6.694805194805195,462,108255.0,234.3181818181818,Beverages,Nescafe,35.0,36,0,Mid-Range
C,SKU00284,3113,6.637526652452026,469,89031.8,189.83326226012792,Beverages,Bru,28.6,36,0,Mid-Range
C,SKU00285,2932,6.472406181015453,453,85028.0,187.6997792494481,Beverages,Bru,29.0,36,0,Mid-Range
C,SKU00286,2840,6.10752688172043,465,85200.0,183.2258064516129,Beverages,Bru,30.0,36,0,Mid-Range
C,SKU00287,2882,6.418708240534521,449,89342.0,198.97995545657017,Beverages,Bru,31.0,36,0,Mid-Range
C,SKU00288,3278,6.744855967078189,486,114730.0,236.06995884773661,Beverages,Bru,35.0,36,0,Mid-Range
C,SKU00289,2962,6.356223175965665,466,85898.0,184.3304721030043,Beverages,Cold Coffee,29.0,36,0,Mid-Range
C,SKU00290,2731,6.395784543325527,427,81930.0,191.87353629976582,Beverages,Cold Coffee,30.0,36,0,Mid-Range
C,SKU00291,2834,6.514942528735633,435,87854.0,201.9632183908046,Beverages,Cold Coffee,31.0,36,0,Mid-Range
C,SKU00292,3147,6.681528662420382,471,110145.0,233.8535031847134,Beverages,Cold Coffee,35.0,36,0,Mid-Range
C,SKU00293,3050,6.3146997929606625,483,88450.0,183.1262939958592,Beverages,Tata Tea,29.0,36,0,Mid-Range
C,SKU00294,2973,6.46304347826087,460,89190.0,193.8913043478261,Beverages,Tata Tea,30.0,36,0,Mid-Range
C,SKU00295,3031,6.421610169491525,472,106085.0,224.75635593220338,Beverages,Tata Tea,35.0,36,0,Mid-Range
C,SKU00296,2945,6.880841121495327,428,88350.0,206.42523364485982,Beverages,Lipton Ice Tea,30.0,36,0,Mid-Range
C,SKU00297,3008,6.640176600441501,453,105280.0,232.40618101545255,Beverages,Lipton Ice Tea,35.0,36,0,Mid-Range
C,SKU00298,2845,6.422121896162528,443,113800.0,256.88487584650113,Beverages,Lipton Ice Tea,40.0,36,0,Mid-Range
C,SKU00299,3042,6.71523178807947,453,91260.0,201.4569536423841,Beverages,Nestea,30.0,36,0,Mid-Range
C,SKU00300,3190,6.729957805907173,474,360470.0,760.4852320675105,Beverages,Evian,113.0,40,1,Premium
C,SKU00301,3011,6.379237288135593,472,391430.0,829.3008474576271,Beverages,Evian,130.0,40,1,Premium
C,SKU00302,2861,6.443693693693693,444,443455.0,998.7725225225225,Beverages,Evian,155.0,40,1,Premium
C,SKU00303,3086,6.636559139784946,465,555480.0,1194.5806451612902,Beverages,Evian,180.0,40,1,Premium
C,SKU00304,2972,6.50328227571116,457,683560.0,1495.7549234135668,Beverages,Evian,230.0,40,1,Premium
C,SKU00305,3046,6.4261603375527425,474,405118.0,854.6793248945148,Beverages,Perrier,133.0,40,1,Premium
C,SKU00306,2998,6.560175054704596,457,449700.0,984.0262582056893,Beverages,Perrier,150.0,40,1,Premium
C,SKU00307,2938,6.5,452,514150.0,1137.5,Beverages,Perrier,175.0,40,1,Premium
C,SKU00308,3017,6.207818930041152,486,377125.0,775.977366255144,Beverages,San Pellegrino,125.0,40,1,Premium
C,SKU00309,3124,6.521920668058455,479,468600.0,978.2881002087682,Beverages,San Pellegrino,150.0,40,1,Premium
C,SKU00310,2904,6.753488372093023,430,508200.0,1181.860465116279,Beverages,San Pellegrino,175.0,40,1,Premium
C,SKU00311,2807,6.279642058165548,447,561400.0,1255.9284116331096,Beverages,Fiji Water,200.0,40,1,Premium
C,SKU00312,2885,6.258134490238612,461,721250.0,1564.533622559653,Beverages,Fiji Water,250.0,40,1,Premium
C,SKU00313,3151,6.60587002096436,477,590812.5,1238.6006289308177,Beverages,Voss,187.5,40,1,Premium
C,SKU00314,3063,6.367983367983368,481,704490.0,1464.6361746361747,Beverages,Voss,230.0,40,1,Premium
C,SKU00315,3045,6.410526315789474,475,418687.5,881.4473684210526,Beverages,Red Bull,137.5,45,1,Premium
C,SKU00316,2951,6.4714912280701755,456,452240.75,991.7560307017544,Beverages,Red Bull,153.25,45,1,Premium
C,SKU00317,3044,6.7196467991169975,453,520371.8,1148.7236203090508,Beverages,Red Bull,170.95,45,1,Premium
C,SKU00318,2762,6.483568075117371,426,483350.0,1134.6244131455398,Beverages,Red Bull,175.0,45,1,Premium
C,SKU00319,2991,6.544857768052516,457,518190.75,1133.8966083150985,Beverages,Monster Energy,173.25,45,1,Premium
C,SKU00320,2957,6.498901098901099,455,576615.0,1267.2857142857142,Beverages,Monster Energy,195.0,45,1,Premium
C,SKU00321,2940,6.475770925110132,454,596673.0,1314.2577092511012,Beverages,Monster Energy,202.95,45,1,Premium
C,SKU00322,2744,6.411214953271028,428,475398.0,1110.7429906542056,Beverages,Rockstar,173.25,45,1,Premium
C,SKU00323,2998,6.752252252252252,444,584610.0,1316.6891891891892,Beverages,Rockstar,195.0,45,1,Premium
C,SKU00324,2783,6.353881278538813,438,438322.5,1000.736301369863,Beverages,Burn,157.5,45,1,Premium
C,SKU00325,3200,6.779661016949152,472,624000.0,1322.0338983050847,Beverages,Burn,195.0,45,1,Premium
C,SKU00326,3046,6.578833693304536,463,479745.0,1036.1663066954643,Beverages,Hell Energy,157.5,45,1,Premium
C,SKU00327,2987,6.382478632478633,468,582465.0,1244.5833333333333,Beverages,Hell Energy,195.0,45,1,Premium
C,SKU00328,3094,6.445833333333334,480,267321.6,556.92,Beverages,Coca-Cola Zero,86.4,35,1,Premium
C,SKU00329,3064,6.356846473029045,482,306400.0,635.6846473029045,Beverages,Coca-Cola Zero,100.0,35,1,Premium
C,SKU00330,3111,6.50836820083682,478,373320.0,781.0041841004185,Beverages,Coca-Cola Zero,120.0,35,1,Premium
C,SKU00331,3043,6.658643326039387,457,426020.0,932.2100656455142,Beverages,Coca-Cola Zero,140.0,35,1,Premium
C,SKU00332,2768,6.2202247191011235,445,239155.2,537.4274157303371,Beverages,Pepsi Max,86.4,35,1,Premium
C,SKU00333,2997,6.572368421052632,456,299700.0,657.2368421052631,Beverages,Pepsi Max,100.0,35,1,Premium
C,SKU00334,3075,6.584582441113491,467,369000.0,790.1498929336188,Beverages,Pepsi Max,120.0,35,1,Premium
C,SKU00335,2741,6.315668202764977,434,291642.4,671.9870967741936,Beverages,Dr Pepper,106.4,35,1,Premium
C,SKU00336,2853,6.311946902654867,452,342360.0,757.433628318584,Beverages,Dr Pepper,120.0,35,1,Premium
C,SKU00337,2900,6.318082788671024,459,314360.0,684.8801742919389,Beverages,Mountain Dew Voltage,108.4,35,1,Premium
C,SKU00338,2957,6.65990990990991,444,354840.0,799.1891891891892,Beverages,Mountain Dew Voltage,120.0,35,1,Premium
C,SKU00339,3206,6.665280665280665,481,341118.4,709.1858627858628,Beverages,Fanta Exotic,106.4,35,1,Premium
C,SKU00340,2775,6.394009216589862,434,333000.0,767.2811059907834,Beverages,Fanta Exotic,120.0,35,1,Premium
C,SKU00341,2970,6.570796460176991,452,415800.0,919.9115044247787,Beverages,Tropicana Premium,140.0,40,1,Premium
C,SKU00342,2803,6.327313769751693,443,560600.0,1265.4627539503385,Beverages,Tropicana Premium,200.0,40,1,Premium
C,SKU00343,2811,6.219026548672566,452,730860.0,1616.9469026548672,Beverages,Tropicana Premium,260.0,40,1,Premium
C,SKU00344,3122,6.656716417910448,469,468300.0,998.5074626865671,Beverages,Real Activ,150.0,40,1,Premium
C,SKU00345,2900,6.5610859728506785,442,609000.0,1377.8280542986424,Beverages,Real Activ,210.0,40,1,Premium
C,SKU00346,3029,6.297297297297297,481,787540.0,1637.2972972972973,Beverages,Paper Boat Premium,260.0,40,1,Premium
C,SKU00347,2779,6.094298245614035,456,889280.0,1950.1754385964912,Beverages,Paper Boat Premium,320.0,40,1,Premium
C,SKU00348,3062,6.671023965141612,459,759376.0,1654.4139433551197,Beverages,Minute Maid Pulpy,248.0,40,1,Premium
C,SKU00349,3186,6.449392712550607,494,1019520.0,2063.8056680161944,Beverages,Minute Maid Pulpy,320.0,40,1,Premium
C,SKU00350,3139,6.6929637526652455,469,797306.0,1700.0127931769723,Beverages,Naked Juice,254.0,40,1,Premium
C,SKU00351,2887,6.401330376940133,451,469137.5,1040.2161862527716,Beverages,Starbucks Frappuccino,162.5,45,1,Premium
C,SKU00352,3273,6.762396694214876,484,536935.65,1109.3711776859504,Beverages,Starbucks Frappuccino,164.05,45,1,Premium
C,SKU00353,3140,6.638477801268499,473,345400.0,730.2325581395348,Beverages,Nescafe Gold,110.0,45,1,Premium
C,SKU00354,2984,6.48695652173913,460,335700.0,729.7826086956521,Beverages,Nescafe Gold,112.5,45,1,Premium
C,SKU00355,3083,6.63010752688172,465,447035.0,961.3655913978495,Beverages,Lipton Ice Tea Premium,145.0,45,1,Premium
C,SKU00356,3018,6.340336134453781,476,513060.0,1077.857142857143,Beverages,Lipton Ice Tea Premium,170.0,45,1,Premium
C,SKU00357,2842,6.429864253393665,442,412090.0,932.3303167420814,Beverages,Arizona Iced Tea,145.0,45,1,Premium
C,SKU00358,3010,6.748878923766816,446,463540.0,1039.3273542600896,Beverages,Arizona Iced Tea,154.0,45,1,Premium
C,SKU00359,2999,6.170781893004115,486,430806.35,886.4328189300411,Beverages,Snapple,143.65,45,1,Premium
C,SKU00360,3007,6.8031674208144794,442,436015.0,986.4592760180996,Beverages,Snapple,145.0,45,1,Premium
D,SKU00001,3242,6.684536082474227,485,45388.0,93.58350515463917,Beverages,Campa Cola,14.0,35,0,Economy
D,SKU00002,3062,6.501061571125265,471,45930.0,97.51592356687898,Beverages,Campa Cola,15.0,35,0,Economy
D,SKU00003,2965,6.633109619686801,447,47440.0,106.12975391498881,Beverages,Campa Cola,16.0,35,0,Economy
D,SKU00004,3207,6.5182926829268295,492,64140.0,130.3658536585366,Beverages,Campa Cola,20.0,35,0,Economy
D,SKU00005,2998,6.392324093816631,469,65956.0,140.63113006396588,Beverages,Campa Cola,22.0,35,0,Economy
D,SKU00006,3274,6.695296523517382,489,81850.0,167.38241308793457,Beverages,Campa Cola,25.0,35,0,Mid-Range
D,SKU00007,3153,6.610062893081761,477,94590.0,198.30188679245282,Beverages,Campa Cola,30.0,35,0,Mid-Range
D,SKU00008,3165,6.512345679012346,486,110775.0,227.9320987654321,Beverages,Campa Cola,35.0,35,0,Mid-Range
D,SKU00009,3329,6.711693548387097,496,133160.0,268.46774193548384,Beverages,Campa Cola,40.0,35,0,Mid-Range
D,SKU00010,2891,6.4387527839643655,449,144550.0,321.9376391982183,Beverages,Campa Cola,50.0,35,0,Premium
D,SKU00011,3131,6.3638211382113825,492,43834.0,89.09349593495935,Beverages,Thums Up,14.0,35,0,Economy
D,SKU00012,2932,6.4298245614035086,456,43980.0,96.44736842105263,Beverages,Thums Up,15.0,35,0,Economy
D,SKU00013,3127,6.667377398720682,469,50032.0,106.67803837953092,Beverages,Thums Up,16.0,35,0,Economy
D,SKU00014,3109,6.383983572895278,487,62180.0,127.67967145790554,Beverages,Thums Up,20.0,35,0,Economy
D,SKU00015,2909,6.537078651685393,445,63998.0,143.81573033707866,Beverages,Thums Up,22.0,35,0,Economy
D,SKU00016,3171,6.109826589595376,519,79275.0,152.7456647398844,Beverages,Thums Up,25.0,35,0,Mid-Range
D,SKU00017,3158,6.511340206185567,485,94740.0,195.340206185567,Beverages,Thums Up,30.0,35,0,Mid-Range
D,SKU00018,3220,6.7364016736401675,478,112700.0,235.77405857740587,Beverages,Thums Up,35.0,35,0,Mid-Range
D,SKU00019,3077,6.631465517241379,464,123080.0,265.2586206896552,Beverages,Thums Up,40.0,35,0,Mid-Range
D,SKU00020,3048,6.485106382978723,470,152400.0,324.25531914893617,Beverages,Thums Up,50.0,35,0,Premium
D,SKU00021,3158,6.484599589322382,487,44212.0,90.78439425051334,Beverages,Coca-Cola,14.0,35,0,Economy
D,SKU00022,3213,6.349802371541502,506,48195.0,95.24703557312253,Beverages,Coca-Cola,15.0,35,0,Economy
D,SKU00023,2918,6.248394004282655,467,46688.0,99.97430406852249,Beverages,Coca-Cola,16.0,35,0,Economy
D,SKU00024,3130,6.310483870967742,496,62600.0,126.20967741935483,Beverages,Coca-Cola,20.0,35,0,Economy
D,SKU00025,3211,6.526422764227642,492,70642.0,143.58130081300814,Beverages,Coca-Cola,22.0,35,0,Economy
D,SKU00026,3162,6.286282306163022,503,79050.0,157.15705765407554,Beverages,Coca-Cola,25.0,35,0,Mid-Range
D,SKU00027,3123,6.3090909090909095,495,93690.0,189.27272727272728,Beverages,Coca-Cola,30.0,35,0,Mid-Range
D,SKU00028,3262,6.630081300813008,492,114170.0,232.0528455284553,Beverages,Coca-Cola,35.0,35,0,Mid-Range
D,SKU00029,3206,6.3737574552683895,503,128240.0,254.95029821073558,Beverages,Coca-Cola,40.0,35,0,Mid-Range
D,SKU00030,3099,6.45625,480,154950.0,322.8125,Beverages,Coca-Cola,50.0,35,0,Premium
D,SKU00031,2935,6.536748329621381,449,41090.0,91.51447661469933,Beverages,Pepsi,14.0,35,0,Economy
D,SKU00032,3223,6.785263157894737,475,48345.0,101.77894736842106,Beverages,Pepsi,15.0,35,0,Economy
D,SKU00033,3151,6.6758474576271185,472,50416.0,106.8135593220339,Beverages,Pepsi,16.0,35,0,Economy
D,SKU00034,3157,6.5227272727272725,484,63140.0,130.45454545454547,Beverages,Pepsi,20.0,35,0,Economy
D,SKU00035,3261,6.574596774193548,496,71742.0,144.64112903225808,Beverages,Pepsi,22.0,35,0,Economy
D,SKU00036,3393,6.6923076923076925,507,84825.0,167.30769230769232,Beverages,Pepsi,25.0,35,0,Mid-Range
D,SKU00037,2992,6.5758241758241756,455,89760.0,197.27472527472528,Beverages,Pepsi,30.0,35,0,Mid-Range
D,SKU00038,3150,6.589958158995816,478,110250.0,230.64853556485355,Beverages,Pepsi,35.0,35,0,Mid-Range
D,SKU00039,3014,6.509719222462203,463,120560.0,260.38876889848814,Beverages,Pepsi,40.0,35,0,Mid-Range
D,SKU00040,3204,6.702928870292887,478,160200.0,335.1464435146444,Beverages,Pepsi,50.0,35,0,Premium
D,SKU00041,3181,6.682773109243698,476,47715.0,100.24159663865547,Beverages,RC Cola,15.0,35,0,Economy
D,SKU00042,3257,6.48804780876494,502,65140.0,129.76095617529882,Beverages,RC Cola,20.0,35,0,Economy
D,SKU00043,2984,6.631111111111111,450,74600.0,165.77777777777777,Beverages,RC Cola,25.0,35,0,Mid-Range
D,SKU00044,3087,6.248987854251012,494,92610.0,187.46963562753035,Beverages,RC Cola,30.0,35,0,Mid-Range
D,SKU00045,3308,6.642570281124498,498,165400.0,332.1285140562249,Beverages,RC Cola,50.0,35,0,Premium
D,SKU00046,3203,6.35515873015873,504,43560.799999999996,86.43015873015872,Beverages,Leomon,13.6,32,0,Economy
D,SKU00047,3004,6.2845188284518825,478,43558.0,91.1255230125523,Beverages,Leomon,14.5,32,0,Economy
D,SKU00048,2969,6.426406926406926,462,45722.6,98.96666666666667,Beverages,Leomon,15.4,32,0,Economy
D,SKU00049,3228,6.329411764705882,510,61332.0,120.25882352941177,Beverages,Leomon,19.0,32,0,Economy
D,SKU00050,3245,6.542338709677419,496,67496.0,136.08064516129033,Beverages,Leomon,20.8,32,0,Economy
D,SKU00051,3051,6.316770186335404,483,71698.5,148.444099378882,Beverages,Leomon,23.5,32,0,Economy
D,SKU00052,3221,6.315686274509804,510,90188.0,176.8392156862745,Beverages,Leomon,28.0,32,0,Mid-Range
D,SKU00053,2932,6.387799564270153,459,95290.0,207.60348583877996,Beverages,Leomon,32.5,32,0,Mid-Range
D,SKU00054,2942,6.596412556053812,446,108854.0,244.06726457399103,Beverages,Leomon,37.0,32,0,Mid-Range
D,SKU00055,3246,6.35225048923679,511,149316.0,292.20352250489236,Beverages,Leomon,46.0,32,0,Mid-Range
D,SKU00056,2969,6.468409586056645,459,40378.4,87.97037037037038,Beverages,Limca,13.6,32,0,Economy
D,SKU00057,2991,6.296842105263158,475,43369.5,91.30421052631579,Beverages,Limca,14.5,32,0,Economy
D,SKU00058,2895,6.433333333333334,450,44583.0,99.07333333333334,Beverages,Limca,15.4,32,0,Economy
D,SKU00059,3139,6.472164948453608,485,59641.0,122.97113402061855,Beverages,Limca,19.0,32,0,Economy
D,SKU00060,3271,6.702868852459017,488,68036.8,139.41967213114754,Beverages,Limca,20.8,32,0,Economy
D,SKU00061,3005,6.589912280701754,456,70617.5,154.86293859649123,Beverages,Limca,23.5,32,0,Economy
D,SKU00062,3297,6.414396887159533,514,92316.0,179.60311284046693,Beverages,Limca,28.0,32,0,Mid-Range
D,SKU00063,2983,6.556043956043956,455,96947.5,213.07142857142858,Beverages,Limca,32.5,32,0,Mid-Range
D,SKU00064,3093,6.286585365853658,492,114441.0,232.60365853658536,Beverages,Limca,37.0,32,0,Mid-Range
D,SKU00065,3216,6.563265306122449,490,147936.0,301.9102040816326,Beverages,Limca,46.0,32,0,Mid-Range
D,SKU00066,2960,6.365591397849462,465,40256.0,86.5720430107527,Beverages,Sprite,13.6,32,0,Economy
D,SKU00067,2865,6.526195899772209,439,41542.5,94.62984054669704,Beverages,Sprite,14.5,32,0,Economy
