,S0001,S0002,S0003,S0004,S0005,S0006,S0007,S0008,S0009,S0010,S0011,S0012,S0013,S0014,S0015,S0016,S0017,S0018,S0019,S0020,S0021,S0022,S0023,S0024,S0025,S0026,S0027,S0028,S0029,S0030,S0031,S0032,S0033,S0034,S0035,S0036,S0037,S0038,S0039,S0040,S0041,S0042,S0043,S0044,S0045,S0046,S0047,S0048,S0049,S0050,S0051,S0052,S0053,S0054,S0055,S0056,S0057,S0058,S0059,S0060,S0061,S0062,S0063,S0064,S0065,S0066,S0067,S0068,S0069,S0070,S0071,S0072,S0073,S0074,S0075,S0076,S0077,S0078,S0079,S0080,S0081,S0082,S0083,S0084,S0085,S0086,S0087,S0088,S0089,S0090,S0091,S0092,S0093,S0094,S0095,S0096,S0097,S0098,S0099,S0100,S0101,S0102,S0103,S0104,S0105,S0106,S0107,S0108,S0109,S0110,S0111,S0112,S0113,S0114,S0115,S0116,S0117,S0118,S0119,S0120
S0099,-0.26406274148539205,0.0004634542266064007,-0.06443238777759112,-0.6639845538467476,-0.5411443806735311,-0.4590712281028195,0.0521609119780791,-0.09651865778803759,0.14982184687453196,0.07355878141206941,0.1580936539065938,0.23685136401496656,-0.38257335784936647,-0.522574698258063,-0.21904709999602504,0.25637851964490277,-0.005534960272191217,0.46173715120809444,0.5134196869547543,-0.04733015427547655,0.030848375887695012,-0.035738904476558794,-0.512192288543352,0.05169443860342307,0.8259014279628085,0.44766319144011985,0.007434330655565795,-0.12163586006475402,0.7830798784091199,0.26990679832421477,-0.17716290957359665,-0.3901175198839271,0.03964591184464634,0.3447313424377779,0.2938855007129999,-0.11747038371497262,-0.2609158109466898,0.820562559812827,0.11807613168707982,-0.5415333100776509,0.08346546659341766,-0.6224039260692095,-0.4871437060205157,-0.32627484936157114,-0.24808116365744567,-0.47213058425985865,-0.4454940032657866,0.040348978026310336,0.04682767213225512,-0.428089643643426,-0.21650809577669186,-0.238243679236877,-0.07468743959819601,-0.5329025062609778,-0.21646305240986713,0.6615161203492459,-0.3073441438345397,-0.20127993334979707,0.16519598377074207,-0.09371766385049973,0.009778103110302108,-0.22445393697077182,0.41948264726925577,-0.09962072998010459,-0.17988244014466676,-0.18718431878771427,0.3507226092720028,-0.2710966726170838,-0.5203685853743993,-0.3505324633873455,-0.8880404693869387,-0.02101390534354793,-0.0543116550989348,-0.07250565420934948,0.08448271494713595,0.3178730149625538,-0.24647550447591868,0.06501920947466354,0.5054297151433514,-0.6835866460699411,0.1271052078180136,0.26748760533540994,0.09461054203411898,-0.12183601200289171,0.35685774314196683,-0.3635876799597993,0.2091687708065675,0.7716893099148261,0.168415461223072,0.16902730944814046,0.3083050677568855,0.5353205742455774,-0.3290730457675334,0.20817458514122403,0.02519631376615639,0.18501144368002792,0.05786035856691563,-0.4108920708371767,0.9999999999999999,0.10491832959781668,0.6381509944275737,0.1409980467694365,0.009364334654324173,0.5249530559404761,-0.6018141024129865,0.3362789406778183,0.10375358767230036,0.5675842139143479,-0.22980542879538965,-0.11407924736079261,0.15816644058579082,0.059146842390585916,0.5071151683902129,-0.3086108584424643,0.6505866328584388,0.16278044058487354,0.019229437644389297,-0.08916647654766818,-0.2718383378570349,0.5301581913761884
S0100,-0.26251222023333354,-0.46225133841431737,-0.1321869887817806,-0.07347402412649409,0.1171916712211918,-0.3090117042505925,-0.7402146134027499,0.23479319919085806,-0.673490374955147,0.32734616309122594,0.2953671550030365,0.38431956283409596,0.5042325904206734,-0.4614183858114247,0.28358361576497415,-0.23504279005097295,-0.06524470883063228,0.20223662828481573,0.019548536702487414,0.1373448280112744,-0.3251782992388175,-0.5449812696417117,0.46091080745631324,0.1717735027970538,0.1285618588359481,0.028588942559612772,-0.2617196188976953,0.14162190778989953,-0.17776914426671925,0.15957243815995692,-0.482324822487495,-0.04123505699736981,0.00412689675456301,0.336217763824604,0.09400589037868637,-0.03708544537186695,-0.4820147241156331,0.37315902292901526,0.362146426502783,-0.599776971898703,0.5754334218647694,0.06111062044609839,0.39213305728165965,0.022644365036661476,-0.24666695582294887,0.12668091144286672,0.24590661323099994,-0.40093328933544553,0.028374934645604564,-0.3711523699996752,0.27098761595941934,-0.09115731241802953,0.04791994641598041,0.6652884522678426,-0.602109370473381,0.4015808412368842,0.3425560104475655,0.36468816558385814,0.18147338199378502,-0.3312997788688636,0.5978860322927511,0.2826150576403596,-0.34824864309569187,0.393245960062381,0.3064380832602933,0.0002161679308310791,0.044918731690644205,0.19660857291804232,0.054038589662991576,-0.1595524449882646,-0.076322184145273,-0.4148847692130291,-0.20869906203785932,-0.6992018972100453,0.08158868763062149,-0.16281738853813427,0.14566121521773945,-0.03254270426825459,0.5245675121588732,-0.03948945706928974,-0.2740559679315611,0.405757005387292,-0.129373598009333,-0.5313326639364808,-0.029717998760054962,-0.7419195847770321,0.12293645590802964,0.28166452217974214,-0.43696602765331743,-0.39355840332017267,0.5557519841215846,-0.0055763852113142175,-0.7087915701420835,0.30284144506050426,-0.347764115208582,-0.3019810100514156,-0.16929620783231913,0.6107639050207174,0.10491832959781668,1.0000000000000002,0.24025499965281658,0.5811206685756829,0.10115459683498289,0.22223689234241265,0.23825243997147993,0.041306610939793625,-0.394518390446343,0.005518141036018444,-0.4412290857198153,-0.20896976623890998,0.4235829737248508,0.11911036174668096,0.22713254458510454,-0.4978987545146164,0.4425787494945195,-0.7286633433388708,0.3192196138401417,0.40529578034471864,0.27195084342527875,-0.2219424215292833
S0101,-0.24742818512619946,0.12321643522717404,0.35907401944547057,-0.44122092722942646,-0.0011953943977999555,-0.6025902972085578,0.04657239688574397,0.10263830855857348,-0.0022720470207287075,0.009892279135556301,0.4777304862076388,0.5255456075841216,-0.11244675941301846,-0.3088021355943205,0.04305401299913008,0.24329623375610804,0.31186824623446796,0.30109433575907885,0.7895183768879157,-0.10555921985435317,0.2594681377496214,-0.3957315810941013,0.08591483664318028,-0.37170796108099086,0.601656255086704,0.16554267797317357,-0.32057447621617713,0.11463493630962952,0.44954698955310496,0.6077150988139594,-0.5978790470223778,-0.22555520059498027,0.17899481224985248,-0.012842163993811795,0.3832132813563479,0.24680405746197867,-0.4508680910231251,0.4387027482196498,-0.29135844199566646,-0.5366555171428261,-0.1364761764963418,-0.3713195378565813,-0.52054233993537,-0.6596270120006918,-0.36826969930722475,-0.23572138292003622,-0.7726960010605602,-0.4154329238792669,0.09225899992614267,-0.49543840525324456,-0.06881714466867868,0.06001380391180594,-0.21195284888813054,-0.11615479095432688,-0.3684333823655142,0.03407561848264312,0.03403875955175914,-0.27167082737117715,0.6065214535550895,-0.35426442837772837,0.4443569162151018,-0.13008155137850727,0.15932268559433946,0.6673695910493891,0.18379768338769326,0.020361078266502724,0.10200906994864586,0.39670208547454666,-0.45721748590491684,-0.15708732866879252,-0.5300062042272378,0.24735899370352493,-0.23123247898769672,-0.5832684044253412,0.30365490768299225,0.14788786905434187,-0.4669826042039141,-0.058499194899825815,0.658299629872111,-0.6044892688404797,0.007411850219013881,0.604298798537017,0.33714869048932367,0.02390801897270818,-0.2584929199423769,-0.2647965257082719,-0.37941811074096715,0.8856349057923689,-0.2997856617688538,0.46013683198337085,0.48845096476859634,0.6213909590662583,-0.40637062565023724,0.363573664688107,7.822474617273782e-05,-0.004273599915490063,0.10798263406790722,-0.03924328846498603,0.6381509944275737,0.24025499965281658,1.0,-0.1937613303599609,-0.07820416989638578,0.6001154284081803,-0.34849539541808217,0.14095440970121592,-0.10858335102107021,0.2970346333392239,-0.4489475071924326,-0.2552202367363971,0.670412016806007,0.07354534696782095,0.25117124202505997,-0.5366421968155468,0.3826041274246857,-0.11806795915103409,-0.004379857301933662,-0.19095130017323272,0.23252300344881005,0.17595858071240617
S0102,-0.1165893682729018,-0.48232650468599114,-0.43879853311767436,-0.05247491039445551,-0.12897465849567322,-0.3490521738249726,-0.4766312632043385,0.05849822736718904,-0.4311788225672977,0.07253554668035797,-0.48769854122857464,-0.13101103857638002,0.2827439507508258,-0.522724551210932,0.2851187457203933,-0.295432819523273,0.0968705055876217,0.07574311160668429,-0.07016808503629877,0.4333958642113457,-0.6495244954834051,-0.24300477485463157,0.06011033380357542,0.47357487342380583,0.17578217305807523,0.021209013899153292,-0.24508326773060393,-0.0950038152642491,-0.12859672503515807,-0.2990533816546607,0.004959734464652186,0.1578428768127711,-0.18521982012103005,0.866611072007802,-0.0576533059344887,0.14932043533255673,-0.0843480087484554,0.5105603127066091,0.6264414755408615,-0.6265851044639634,0.3757554383554455,0.2338724745957125,0.6969769407538796,0.23411798014944107,-0.4202788414389804,0.1281272197050016,0.6665943431950295,0.3166152423511702,-0.2746738491557221,-0.25922597289949345,-0.2908925988497952,-0.08579561297441692,0.0961711079567253,0.3202990612199387,-0.2557734391580413,0.5166812781875312,0.5780327602078351,0.014921620726314998,-0.3372988986852922,0.06381232654294786,0.32622978825249094,0.6638051764950005,0.17428066444671164,-0.21038100016472183,-0.46144347641338623,0.08314581441427334,-0.200387791004185,-0.21468316534722295,0.13667464817878966,-0.11205913041616578,0.009815775997674742,-0.6635904160753695,0.37532350139417847,-0.14568741510837396,-0.3512843963489222,0.035662170807326206,0.2719424302594753,0.0680230921859523,0.028464086790849066,0.23579325821409466,-0.33101395691520075,0.4036779609047058,-0.08698561303199971,-0.5707743129862684,0.08637622300479571,-0.6848257986422936,0.31905329915895425,-0.14678264242867056,0.24846691205931346,-0.6925692595418982,0.09692304528095967,0.14173468174036022,-0.1259265952294496,0.5919227831269609,-0.1765360138893665,-0.35612410894620466,-0.3397173167501939,0.2799211295680596,0.1409980467694365,0.5811206685756829,-0.1937613303599609,1.0,0.488569081085636,0.09717261624811814,-0.05359806793693819,0.25191663192071495,-0.14559706676465203,0.06784731694074433,-0.4660840701832697,-0.23857462284679715,-0.20378489017528914,0.41985032081922735,0.3015448674879901,-0.4100130550731623,0.12839290146672402,-0.5753087242410003,0.3766916287004621,0.3671086604006835,-0.38348368076448325,-0.18994294498339973
S0103,-0.44033688135205734,0.22898007265935116,-0.3889814057894201,0.3458482415717541,0.4446974151689791,-0.32192695674072025,-0.22223705725434484,-0.02516442819288071,-0.3483155160289858,-0.27260622136329693,-0.19760074875308875,-0.5735705291478707,0.5603989919956113,-0.14566552057818075,0.62996276334833,-0.18524705782249687,0.3800753898238885,0.4860188699400313,0.1498340465520421,0.07482742082510464,-0.5095756695514492,-0.5269572124746348,-0.05945635010468354,0.037048013251844335,0.48115560138195607,0.03747353962272856,0.02951770588711763,0.5453705965071531,-0.14153239717278246,0.4056798347099634,0.16940889891501254,0.7244796320618521,-0.6927945038478569,0.54382568070097,-0.570277319853877,0.3757401009117494,0.28935522971290584,-0.10618331281346757,0.2868860464277746,-0.3740111436263508,-0.08583809103318915,0.04320163087860239,0.5972090453330835,-0.005285266197153429,-0.37014372187977357,-0.2602228482446304,0.3233908787579796,0.6652678594421246,-0.4613373232874257,-0.2697798013957851,-0.10907039921975872,0.44560935598264684,0.5413913556011734,0.18341200861357246,0.38062637893929757,0.24886398613190297,0.5734086584367792,-0.43154200537542015,0.10415559027640121,0.4879179300406395,0.13054434230315543,0.2112728029035291,0.636511896441409,0.054700203301733766,-0.4999914962031543,0.513724552968322,-0.2556398819955213,-0.29795359200444854,0.13455270273790776,0.014362510582207659,0.11067630982094409,-0.18528506258908026,-0.15157452829321896,-0.30799646814455356,0.1097390902889465,-0.4516430285056264,-0.14938504896224933,-0.3230826660191602,-0.2321055565582353,0.2269056131925398,0.34326418176460516,0.1397285036092656,0.08671068207464237,-0.7297504054474981,-0.0030584977358608526,-0.41838927101965073,-0.0713081699274549,-0.12200069937821537,0.548833729449236,-0.5458159985798682,0.04786823626300483,0.2889980122089429,0.4343168673920698,0.23321641820005834,-0.5516878979117213,-0.13600812677122054,-0.6047425925355497,0.27931808092676136,0.009364334654324173,0.10115459683498289,-0.07820416989638578,0.488569081085636,0.9999999999999998,0.26940446258001444,0.17419930247760954,-0.062187671422170146,-0.3812665394143071,-0.09250651905101083,-0.6908376922044356,-0.29934691459095164,-0.47046960033966534,0.011243819374383224,-0.41705271499512164,-0.33904268537493076,-0.27262295148210075,-0.35583673674826044,0.2195773422752859,-0.2446017689540061,-0.053191934952935234,-0.45450891110210156
S0104,0.057204264223612813,0.4666561038589936,0.3819904722611422,-0.03235837789867706,-0.24186135411071363,-0.749946259786784,0.18242319747265573,-0.5820256001060703,-0.05661882258898771,0.15277528102565827,0.38840548811867986,-0.17644014989685305,0.17872641562075325,-0.07496197481801248,-0.28505518868145796,-0.20956930812899435,0.2930967569649357,0.7070173409063155,0.8485938458560358,0.5073863729186128,0.1397440459426513,-0.5805576812758108,-0.1356517016315795,-0.49619521528740396,0.6796836614866586,-0.008388539801657586,-0.09039133157506463,0.21149676147283103,0.3685792163289351,0.39751569585873203,-0.3754287248454076,0.08517911133681377,-0.34168832530984755,0.14945717613449142,0.20343655599210853,-0.2488583148306801,-0.4560788037231398,0.2673742366816941,0.36294031201273624,-0.4795757824380693,-0.12251395098757607,-0.6831093832306374,0.02392965018924316,-0.10656844154769735,-0.6906093882431756,-0.561350624128405,-0.4712017901383262,0.09756422630452213,-0.46039309503666465,-0.8686000720515524,-0.027313964865746977,-0.08905582894974437,0.07580212416350586,-0.22935876813263537,-0.08889089967979472,0.3699001039996648,0.181902171404675,-0.26501817048255993,0.7986103706621506,0.4304922493796591,0.23303533075114471,0.15532217328657325,0.27617567477800503,0.3419621245100468,-0.11516073665068655,-0.4341227516972476,0.42867529172959,0.08767435189545632,-0.1512949919190358,0.3250021965557317,-0.42402102076441245,-0.29531017091635053,-0.15262160375285236,-0.37054656003598946,0.7067246996731594,-0.201704729667325,-0.6119241617521647,0.4279427625716903,0.09956419832057944,-0.3729643982831916,0.39505250808366593,0.5697526792359291,-0.18881209587510517,-0.4198767181913813,-0.026872448468967195,-0.4848789782586671,-0.33690151667202545,0.7739253225294505,-0.05358288512215483,0.25484265374280235,0.0001850912005802787,0.6260139153342461,-0.2121076958085282,0.36898600137642174,-0.34462985982337896,-0.31146642658573137,-0.5314016529436506,-0.06193178628610597,0.5249530559404761,0.22223689234241265,0.6001154284081803,0.09717261624811814,0.26940446258001444,0.9999999999999999,-0.10010689123883235,0.5795509886799642,0.19006121911627544,0.6391553610964885,-0.43123093085118974,-0.29943494113072716,0.2947998111900109,0.40550829304419156,0.4291684578124397,-0.7066431042307634,0.5986032148288731,-0.017647388570766233,-0.5368767531343588,-0.2520562781111547,0.018537703500153255,-0.019799305471301862
S0105,0.1948486095527563,0.38498225358003263,-0.17302670633263081,0.89449586624356,0.41842874292711013,0.03367192618051058,-0.19289535367699392,0.19122523056156296,-0.641429625854345,0.5777265003213957,0.29097362914003144,-0.06813901451218558,0.8367019656811392,0.5793279578622421,0.2085509639417867,-0.6758006571797848,-0.4433757682672998,0.30509967779188935,-0.21646788534713496,0.08727358613688334,0.3056971200254857,-0.5350516248445124,0.18649249491284514,-0.2786673060479268,-0.4133797702768293,-0.31664035578391936,0.23055929697031727,0.708457712983456,-0.21921465630783973,0.09286375063182717,0.07072485286336935,0.1352558683405422,-0.3645016398380038,-0.4714989692461559,-0.02981012694874209,-0.11877600035680927,-0.1710033028008944,-0.5642618715763548,-0.06722420129616995,0.29482509265327045,-0.13102626043199,0.31999825819268857,0.4307348672713075,0.1534347646324251,-0.06489380579776778,-0.031452215878730094,0.37990962617291646,0.14736093257334387,-0.35524584865932474,-0.14141581546115975,0.34330506417161316,0.5680243303455345,0.7004483643716196,0.7107492751067407,-0.07677065565760822,-0.13337311638096094,0.1524493446647768,0.09391183834891051,0.23879622990026458,0.25221356038748927,0.3422959646202982,-0.038853215982266334,-0.5370743250873112,0.3041462312146962,0.2947188080164363,-0.0006203131307190482,-0.0757982878125596,-0.06897434028204302,0.08138808136884255,0.5924780796916175,0.567495740469822,-0.2383349673189462,-0.4456732504722184,-0.3172700160322153,0.40547845342203787,-0.7471654305762718,0.022983732267650797,0.13707890194111705,-0.4147785905831687,0.1381142282635008,0.08523297933882384,-0.2772228919542785,0.0896078144750141,-0.3317226338577792,-0.2706958387549245,0.012791314279182368,-0.10823530446736226,-0.24558313154210193,-0.45117051557110416,-0.2369823824143037,-0.26805217794789465,-0.6861485381998726,0.21789898544831882,-0.3385709339488822,-0.5178291694887563,-0.4528929910989605,-0.5340700250344074,0.8168263648307245,-0.6018141024129865,0.23825243997147993,-0.34849539541808217,-0.05359806793693819,0.17419930247760954,-0.10010689123883235,1.0,0.07300942265184124,-0.029986167755310544,0.0334973815956279,-0.0541432106753316,0.24564694918137145,-0.1981019486003469,0.05935105576388671,-0.4229972134519757,0.1272462143427893,-0.04389652111987085,-0.48027055487733755,0.060533203912894934,0.45501211155076643,0.23713754937579418,-0.6082736099726044
S0106,0.6469440559089024,0.37105775595185136,0.1230443465305932,0.18288945432239734,-0.6641912139338706,-0.6620404087036058,0.38235514740151694,-0.37655354076386427,-0.07427751353832089,0.6557816787255295,-0.11928796951337911,-0.02425081048043852,0.055793514109401865,0.18530366413136834,-0.573684416755821,-0.5928911570692129,-0.24745686027345778,0.39188822268793183,0.5583791125892364,0.7889627898911319,0.4435014022209973,-0.2615608855123343,-0.41607638826927873,-0.29077152252744315,0.12902066389706854,-0.16081867355135065,-0.0261140625148042,0.006585730575071759,0.5716845869664889,-0.3632350522181388,-0.029785487838128545,-0.4291592711870787,-0.07592123595327534,0.05212109556510374,0.7005562676252106,-0.30481971878032516,-0.5762323932767132,0.4083829520498498,0.2766683249778211,-0.20247665828856728,-0.34358985855397606,-0.23128210975784516,0.06775195692170038,0.024614969244436877,-0.705530521696864,-0.35239781188753494,-0.03033964433497034,0.3506078331039675,-0.6312437541315267,-0.6989211108201869,-0.4490087853329358,0.01684710362616294,0.17552962373704586,-0.1567983353149835,-0.3748171458879117,0.3001389934235513,0.10964220901205331,-0.281377575292019,0.2531960303322092,0.38583687287958474,0.32091979360290607,0.4028578540812672,-0.12159217850163634,-0.04772968644477666,-0.3479642005710042,-0.7256191449586242,0.21729745915827925,-0.16819810837797958,-0.351269375453456,0.6769280953840733,-0.17237590163877023,-0.6111695265151077,0.312959901427739,0.12843063840628746,0.2936304742580573,-0.008742836430489991,-0.25978950680762364,0.8803726893867281,-0.3330359137632916,-0.3714973222542897,-0.1265663910237665,0.4153652055900744,0.07343635683105311,-0.08330163166122162,-0.14093909461321055,-0.1875213148571592,-0.04981537747241186,0.4026078895652649,-0.21586443339308886,0.1608210423543677,-0.5888663642165608,0.08298543437679186,0.07223762525197612,0.4139486498205702,0.003782441093257696,-0.6298961645414625,-0.5156254798013368,0.03168017246004698,0.3362789406778183,0.041306610939793625,0.14095440970121592,0.25191663192071495,-0.062187671422170146,0.5795509886799642,0.07300942265184124,0.9999999999999998,0.7126522066186917,0.9162461805932861,-0.04701766193466589,0.1236371149480808,-0.034273978424867076,0.8567609510513409,0.681093277209498,-0.31433028901367616,0.5877843034639316,-0.09204327733921454,-0.36488863215803446,0.4528180257477989,-0.5891814048781953,0.04708606828250673
S0107,0.9006324710162016,0.4370082760094038,0.4455094586873946,0.15814584458644426,-0.5798038993571528,-0.31256558044159255,0.8140995239362468,-0.44480009917440083,0.10275129012563124,0.4584451262029391,-0.0797804409124948,0.00320439449920913,-0.3611223463184262,0.5886365713594887,-0.772345304055648,-0.5300898351096963,-0.16915189016928162,0.03822753814827003,0.2860297214727263,0.6207078728803007,0.6389660009727451,0.1214084567118306,-0.2854405599295516,-0.48983513346182134,-0.1752515505950302,-0.5307908810749702,-0.19585457919118557,-0.33890509561162446,0.39713572104887135,-0.5360534773582706,-0.10763465202421521,-0.3531496547972363,-0.12093406240827224,-0.22934605003360986,0.6656901048634598,-0.40642024478252353,-0.039175784838778,0.08859056557057875,0.1987062739528308,0.08948359530206315,-0.21203336389283248,-0.10113305914795967,-0.11807819463259356,0.36314425166217745,-0.41947154728192276,0.06697886389174566,0.0008232133473229782,0.221033873959185,-0.12061357596978432,-0.37561243834855534,-0.15366958798731056,-0.22974462742227075,-0.13841002760027904,-0.4276595258270083,0.07671463824575075,0.015971442810760177,-0.26503668520751883,0.08494655744458399,0.08023552139914548,0.4289475725831021,-0.1971408946499363,0.2372148778244956,-0.07397705014621372,-0.2930660393595721,-0.03299173263332769,-0.6897540304508754,0.453380684679922,0.04017042933361626,0.02905925845029034,0.6484689321220103,0.11351581644137189,-0.4989605599028403,0.5328588095250495,0.4236002573887315,0.22204363570007893,-0.05924293261330853,-0.44316905521538097,0.8688909711136626,-0.34949554342003863,-0.013826526602993725,0.07936435665045975,0.07661831451016717,-0.09900961715574295,0.18622713236704877,-0.2325412936473454,0.09313096052729326,-0.27140595211993856,0.08454356979227921,0.0010637219291814639,0.5792635521936255,-0.6232277414398918,-0.01702031574490925,0.28710976252481124,0.11810779701789748,0.04278744756606823,-0.5257952312506604,-0.3136037343983893,-0.2986825166079549,0.10375358767230036,-0.394518390446343,-0.10858335102107021,-0.14559706676465203,-0.3812665394143071,0.19006121911627544,-0.029986167755310544,0.7126522066186917,0.9999999999999999,0.6258171255252332,0.2372893600670937,-0.06762053445117139,0.029454635271813627,0.6430501754078801,0.6315527413084747,-0.08598925200441969,0.31616087503239737,0.24271210544868452,-0.5437081226868746,0.25264754763545344,-0.34585208339988477,-0.041265140449552956
S0108,0.4380044551346817,0.4735796850029055,0.04303788219545709,0.0595530142840662,-0.7017904284991615,-0.5979044606346166,0.34590276908124273,-0.33536155913638577,-0.02451224350960123,0.6849042253667696,0.12292185961873033,0.04177468943541128,0.008870848378968198,0.1274200852248227,-0.5895522808849059,-0.4356308669604587,-0.3907509037026513,0.6064986333325915,0.5799193615652957,0.5207840580107765,0.5372719599208752,-0.2535865473393959,-0.611658868192053,-0.30024771934703903,0.3568359070821933,0.06626467832110967,0.18276227835976472,0.14071104882795005,0.8087989793954263,-0.10836888398692127,-0.001494972761559557,-0.5352931427864085,-0.09691406254681462,-0.07723786740716278,0.650529247958744,-0.4181126400805915,-0.5948844276735263,0.4725284786821614,0.16460505392500568,-0.16472681043894827,-0.3259164685653164,-0.4833884125406177,-0.20295501074200392,-0.10789083561265733,-0.5480232757028374,-0.5904777127367238,-0.24020257405748222,0.3179809570332061,-0.5344168935955166,-0.6968949500809832,-0.3169794234621498,0.03569176615987117,0.29744130891984183,-0.29621774424533365,-0.34847848992111274,0.4721806278688557,-0.18540198152386558,-0.29199821218382566,0.3556356535551134,0.34230498248746777,0.21820932409517124,0.02900894987740461,-0.06693314935987946,-0.05697775815109012,-0.23191131006268217,-0.705970835532107,0.374665844454917,-0.3334472688044503,-0.541767173658639,0.5165349383685967,-0.4551859953857754,-0.4171609060088326,0.013192259108013155,0.08983800482610638,0.4275693973126828,-0.031233570838329495,-0.30678559701510133,0.7429737839997071,-0.17812885330049383,-0.6426388372929804,0.06685508943816514,0.2265392331523013,0.09902035845523807,-0.09466401054491534,0.07452562649969659,-0.15453102221225387,0.06473017956217678,0.6190659278478673,-0.21965665311705027,0.22721544289932383,-0.4406658325620413,0.0719737813057863,-0.015895678621916334,0.1597032814741309,-0.06449260162985884,-0.39538803620590096,-0.4363594056999908,-0.05401953627896543,0.5675842139143479,0.005518141036018444,0.2970346333392239,0.06784731694074433,-0.09250651905101083,0.6391553610964885,0.0334973815956279,0.9162461805932861,0.6258171255252332,1.0,-0.0008125444380236215,0.21656408255991452,-0.043711994464678224,0.5983308366010104,0.6014329798954703,-0.21078758082344992,0.7547737825384835,0.05342683230317137,-0.3459902527721028,0.3577116933829423,-0.5081456931750267,0.23173531067970518
S0109,0.29055105557115307,-0.10926826819568831,-0.02667286857435245,-0.1069281531085394,-0.4755476130587903,0.7373670743083603,0.14652375785919522,-0.17954395930066377,0.633873577991943,0.06980319004130475,-0.11366315201129545,-0.07949953058938851,-0.4399034381612159,0.18279479663278034,-0.5938009525987319,0.30342896852615314,-0.5466408053307688,-0.4087050579327999,-0.51001453032105,-0.1579949992341527,0.241886064291743,0.7892635679643463,-0.34352070022732406,0.29274195836057226,-0.5340752700426202,0.2729857865020247,0.5706495234308895,-0.3726865760463907,0.0343337066801296,-0.5125201912569596,0.5311028819881908,-0.4821341578581293,0.5326177237176574,-0.5109570376132749,0.052865767608072135,-0.5223247918039733,-0.054628745227190446,-0.1954294965259854,-0.20202477056550316,0.8350222778324147,-0.10070118430951767,-0.14154527698756708,-0.3967059503408569,0.16915360043319355,0.6901070531169956,-0.09534156079408522,-0.09774953660960396,-0.1529502866121713,0.11265546940279929,0.5991919208396114,-0.01093830446640376,-0.3301241765890937,-0.18103791943548947,-0.33635588975138625,-0.022582907924005812,-0.1704898177963951,-0.62194222287117,0.20381059385103759,-0.3642436132303665,-0.10230760283421887,-0.5024322580215257,-0.3786026948437324,-0.47732323091312473,-0.5130033347860827,0.08244549775386414,-0.46514484723304067,0.10934194793706947,-0.2693505073531689,-0.10106865123285964,-0.008849151069304709,-0.0915322015412331,0.3255511247091433,0.01208432789672155,0.7675013420573477,-0.18397252601496128,0.4363028751388469,0.48943243931396746,0.17778351759937197,-0.32850269573786994,-0.11314062727655085,-0.1326665413710281,-0.6203875116843444,-0.25464640445958864,0.7044228593761973,0.45966168206429614,0.7384770440259747,0.47005443079136766,-0.28600735522712756,-0.19462095277346927,0.12087440266094815,-0.43314232930267643,-0.5363386160472099,-0.06825836668028211,-0.5899191947475182,0.6061464138750764,0.4640361931364895,0.5362047723406483,-0.41916260023233315,-0.22980542879538965,-0.4412290857198153,-0.4489475071924326,-0.4660840701832697,-0.6908376922044356,-0.43123093085118974,-0.0541432106753316,-0.04701766193466589,0.2372893600670937,-0.0008125444380236215,1.0000000000000002,0.6759540060540737,-0.2234431622407106,-0.24986910420736114,0.03574320393672,0.7968333290182446,0.020558672429142263,0.6948569769584876,-0.293792265016878,0.05969755219079079,-0.23455427329536296,0.6018985954774643
